DD/MM/YYYY HH:MM:SS, O, H, L, C
9/04/2010 0:00,1.3331,1.33851,1.32837,1.33759
12/04/2010 0:00,1.33759,1.36804,1.33431,1.36574
13/04/2010 0:00,1.36574,1.36933,1.35673,1.35921
14/04/2010 0:00,1.35921,1.36284,1.35465,1.36151
15/04/2010 0:00,1.36151,1.368,1.35958,1.36594
16/04/2010 0:00,1.36594,1.36679,1.35227,1.35655
19/04/2010 0:00,1.35655,1.35669,1.34694,1.34814
20/04/2010 0:00,1.34814,1.34964,1.34176,1.34921
21/04/2010 0:00,1.34921,1.35239,1.34204,1.34251
22/04/2010 0:00,1.34251,1.34484,1.33597,1.33886
23/04/2010 0:00,1.33886,1.34227,1.32034,1.32245
26/04/2010 0:00,1.32245,1.34009,1.3207,1.3366
27/04/2010 0:00,1.3366,1.34174,1.32926,1.33959
28/04/2010 0:00,1.33959,1.3396,1.31455,1.31742
29/04/2010 0:00,1.31742,1.32672,1.31157,1.31996
30/04/2010 0:00,1.31996,1.328,1.31857,1.32546
3/05/2010 0:00,1.32546,1.33666,1.3226,1.33103
4/05/2010 0:00,1.33103,1.33126,1.31561,1.32
5/05/2010 0:00,1.32,1.32149,1.29634,1.29804
6/05/2010 0:00,1.29804,1.29969,1.27916,1.28192
7/05/2010 0:00,1.28192,1.28579,1.25186,1.26584
10/05/2010 0:00,1.26584,1.29521,1.25871,1.2871
11/05/2010 0:00,1.2871,1.30957,1.2724,1.27382
12/05/2010 0:00,1.27382,1.28041,1.26171,1.26432
13/05/2010 0:00,1.26432,1.27405,1.26068,1.26481
14/05/2010 0:00,1.26481,1.26856,1.25179,1.2536
17/05/2010 0:00,1.2536,1.25769,1.23431,1.2361
18/05/2010 0:00,1.2361,1.24154,1.22359,1.23839
19/05/2010 0:00,1.23839,1.24451,1.21451,1.21525
20/05/2010 0:00,1.21525,1.2433,1.2147,1.23825
21/05/2010 0:00,1.23825,1.25997,1.22974,1.25347
24/05/2010 0:00,1.25347,1.26739,1.24724,1.25148
25/05/2010 0:00,1.25148,1.254,1.23339,1.23409
26/05/2010 0:00,1.23409,1.23905,1.21788,1.23354
27/05/2010 0:00,1.23354,1.23465,1.2155,1.21849
28/05/2010 0:00,1.21849,1.23958,1.21838,1.23684
31/05/2010 0:00,1.23684,1.24546,1.22622,1.2291
1/06/2010 0:00,1.2291,1.23357,1.22664,1.22664
2/06/2010 0:00,1.22664,1.23529,1.211,1.22426
3/06/2010 0:00,1.22426,1.22725,1.21744,1.2249
4/06/2010 0:00,1.2249,1.23256,1.21514,1.21774
7/06/2010 0:00,1.21774,1.22145,1.1922,1.19325
8/06/2010 0:00,1.19325,1.19906,1.18754,1.19229
9/06/2010 0:00,1.19229,1.20083,1.19005,1.19576
10/06/2010 0:00,1.19576,1.20722,1.19228,1.19867
11/06/2010 0:00,1.19867,1.2141,1.19555,1.21292
14/06/2010 0:00,1.21292,1.22073,1.20436,1.22033
15/06/2010 0:00,1.22033,1.22973,1.21628,1.22132
16/06/2010 0:00,1.22132,1.23484,1.21671,1.23148
17/06/2010 0:00,1.23148,1.23524,1.22535,1.23015
18/06/2010 0:00,1.23015,1.24115,1.22409,1.23865
21/06/2010 0:00,1.23865,1.24723,1.23525,1.24168
22/06/2010 0:00,1.24168,1.24686,1.23049,1.23255
23/06/2010 0:00,1.23255,1.23557,1.2253,1.22683
24/06/2010 0:00,1.22683,1.2345,1.22108,1.23086
25/06/2010 0:00,1.23086,1.23896,1.22629,1.23379
28/06/2010 0:00,1.23379,1.23963,1.22552,1.23887
29/06/2010 0:00,1.23887,1.23986,1.22669,1.22905
30/06/2010 0:00,1.22905,1.22919,1.21529,1.21895
1/07/2010 0:00,1.21895,1.23056,1.21678,1.22268
2/07/2010 0:00,1.22268,1.2542,1.21948,1.2513
5/07/2010 0:00,1.2513,1.26128,1.24834,1.25486
6/07/2010 0:00,1.25486,1.25593,1.25053,1.25066
7/07/2010 0:00,1.25066,1.26635,1.24816,1.26251
8/07/2010 0:00,1.26251,1.26657,1.25543,1.26285
9/07/2010 0:00,1.26285,1.27135,1.26285,1.26956
12/07/2010 0:00,1.26956,1.27235,1.26099,1.26413
13/07/2010 0:00,1.26413,1.26463,1.25525,1.26049
14/07/2010 0:00,1.26049,1.27401,1.25236,1.27205
15/07/2010 0:00,1.27205,1.27796,1.26839,1.27315
16/07/2010 0:00,1.27315,1.29561,1.27099,1.29167
19/07/2010 0:00,1.29167,1.30085,1.28897,1.28907
20/07/2010 0:00,1.28907,1.29931,1.28715,1.29403
21/07/2010 0:00,1.29403,1.30297,1.28401,1.29071
22/07/2010 0:00,1.29071,1.29141,1.27338,1.27644
23/07/2010 0:00,1.27644,1.2934,1.27383,1.29068
26/07/2010 0:00,1.29068,1.29663,1.27947,1.29255
27/07/2010 0:00,1.29255,1.30066,1.28906,1.29838
28/07/2010 0:00,1.29838,1.30474,1.29532,1.29908
29/07/2010 0:00,1.29908,1.30433,1.2968,1.30015
30/07/2010 0:00,1.30015,1.31082,1.29789,1.3066
2/08/2010 0:00,1.3066,1.30947,1.2982,1.30613
3/08/2010 0:00,1.30613,1.31965,1.30565,1.31733
4/08/2010 0:00,1.31733,1.32633,1.31483,1.32226
5/08/2010 0:00,1.32226,1.32405,1.31323,1.31563
6/08/2010 0:00,1.31563,1.32365,1.31204,1.31803
9/08/2010 0:00,1.31803,1.3335,1.31586,1.32849
10/08/2010 0:00,1.32849,1.33088,1.3213,1.32173
11/08/2010 0:00,1.32173,1.32294,1.30757,1.31588
12/08/2010 0:00,1.31588,1.31618,1.28318,1.2849
13/08/2010 0:00,1.2849,1.29337,1.27817,1.28413
16/08/2010 0:00,1.28413,1.29072,1.27533,1.27589
17/08/2010 0:00,1.27589,1.28722,1.27352,1.28154
18/08/2010 0:00,1.28154,1.29171,1.28058,1.28682
19/08/2010 0:00,1.28682,1.29236,1.27923,1.2801
20/08/2010 0:00,1.2801,1.29039,1.27728,1.2803
23/08/2010 0:00,1.2803,1.2834,1.26648,1.26989
24/08/2010 0:00,1.26989,1.27305,1.2625,1.2636
25/08/2010 0:00,1.2636,1.27204,1.25887,1.26373
26/08/2010 0:00,1.26373,1.27279,1.26097,1.26713
27/08/2010 0:00,1.26713,1.27661,1.26517,1.27035
30/08/2010 0:00,1.27035,1.27809,1.26773,1.27536
31/08/2010 0:00,1.27536,1.27567,1.26604,1.26628
1/09/2010 0:00,1.26628,1.27443,1.26268,1.2676
2/09/2010 0:00,1.2676,1.28569,1.26642,1.27993
3/09/2010 0:00,1.27993,1.28497,1.27778,1.28168
6/09/2010 0:00,1.28168,1.28991,1.28095,1.28877
7/09/2010 0:00,1.28877,1.29197,1.2801,1.28158
8/09/2010 0:00,1.28158,1.28197,1.2678,1.26956
9/09/2010 0:00,1.26956,1.27646,1.26602,1.27278
10/09/2010 0:00,1.27278,1.27671,1.26659,1.26796
13/09/2010 0:00,1.26796,1.27726,1.26454,1.27711
14/09/2010 0:00,1.27711,1.28939,1.27644,1.28633
15/09/2010 0:00,1.28633,1.30346,1.28306,1.2997
16/09/2010 0:00,1.2997,1.3038,1.29566,1.30099
17/09/2010 0:00,1.30099,1.31177,1.29769,1.30682
20/09/2010 0:00,1.30682,1.31606,1.30206,1.30469
21/09/2010 0:00,1.30469,1.31226,1.30304,1.30642
22/09/2010 0:00,1.30642,1.32914,1.30608,1.32861
23/09/2010 0:00,1.32861,1.34414,1.32688,1.33939
24/09/2010 0:00,1.33939,1.34148,1.32925,1.32981
27/09/2010 0:00,1.32981,1.34966,1.32878,1.34778
28/09/2010 0:00,1.34778,1.35079,1.3427,1.34304
29/09/2010 0:00,1.34304,1.35963,1.33815,1.35754
30/09/2010 0:00,1.35754,1.3648,1.35677,1.36259
1/10/2010 0:00,1.36259,1.36849,1.35606,1.36325
4/10/2010 0:00,1.36325,1.38085,1.36307,1.37746
5/10/2010 0:00,1.37746,1.37859,1.36456,1.36559
6/10/2010 0:00,1.36559,1.38604,1.36387,1.38518
7/10/2010 0:00,1.38518,1.39495,1.38,1.39165
8/10/2010 0:00,1.39165,1.40307,1.3858,1.39275
11/10/2010 0:00,1.39275,1.40141,1.38348,1.39953
12/10/2010 0:00,1.39953,1.40004,1.38581,1.38661
13/10/2010 0:00,1.38661,1.39372,1.37765,1.39234
14/10/2010 0:00,1.39234,1.40026,1.39136,1.39951
15/10/2010 0:00,1.39951,1.41236,1.39951,1.4021
18/10/2010 0:00,1.4021,1.41611,1.39384,1.39545
19/10/2010 0:00,1.39545,1.39996,1.3832,1.39652
20/10/2010 0:00,1.39652,1.40052,1.36991,1.37101
21/10/2010 0:00,1.37101,1.39921,1.37077,1.39764
22/10/2010 0:00,1.39764,1.40516,1.38733,1.3912
25/10/2010 0:00,1.3912,1.39806,1.38595,1.3961
26/10/2010 0:00,1.3961,1.40814,1.39089,1.39247
27/10/2010 0:00,1.39247,1.39831,1.38269,1.38474
28/10/2010 0:00,1.38474,1.38794,1.37353,1.37997
29/10/2010 0:00,1.37997,1.39528,1.37799,1.39423
1/11/2010 0:00,1.39423,1.39847,1.38081,1.39186
2/11/2010 0:00,1.39186,1.40127,1.38653,1.39149
3/11/2010 0:00,1.39149,1.40592,1.38829,1.40298
4/11/2010 0:00,1.40298,1.41933,1.39931,1.4133
5/11/2010 0:00,1.4133,1.42834,1.41037,1.42289
8/11/2010 0:00,1.42289,1.42315,1.40249,1.40764
9/11/2010 0:00,1.40764,1.40871,1.38538,1.38603
10/11/2010 0:00,1.38603,1.39754,1.37492,1.37685
11/11/2010 0:00,1.37685,1.38264,1.36719,1.37737
12/11/2010 0:00,1.37737,1.38223,1.36092,1.36176
15/11/2010 0:00,1.36176,1.3778,1.3575,1.36949
16/11/2010 0:00,1.36949,1.37523,1.3565,1.35759
17/11/2010 0:00,1.35759,1.36573,1.34481,1.34913
18/11/2010 0:00,1.34913,1.35673,1.34618,1.35482
19/11/2010 0:00,1.35482,1.36685,1.3544,1.36594
22/11/2010 0:00,1.36594,1.37465,1.36099,1.37454
23/11/2010 0:00,1.37454,1.37877,1.35782,1.36002
24/11/2010 0:00,1.36002,1.36159,1.33614,1.33884
25/11/2010 0:00,1.33884,1.34227,1.32858,1.33577
26/11/2010 0:00,1.33577,1.33892,1.32879,1.33463
29/11/2010 0:00,1.33463,1.33519,1.32018,1.32444
30/11/2010 0:00,1.32444,1.33034,1.30651,1.31054
1/12/2010 0:00,1.31054,1.31518,1.29702,1.29946
2/12/2010 0:00,1.29946,1.31829,1.29724,1.31234
3/12/2010 0:00,1.31234,1.32486,1.30619,1.32149
6/12/2010 0:00,1.32149,1.34238,1.31946,1.34186
7/12/2010 0:00,1.34186,1.34219,1.32478,1.32904
8/12/2010 0:00,1.32904,1.34021,1.32375,1.32505
9/12/2010 0:00,1.32505,1.32817,1.31814,1.32474
10/12/2010 0:00,1.32474,1.33246,1.31656,1.32421
13/12/2010 0:00,1.32421,1.32839,1.31799,1.32013
14/12/2010 0:00,1.32013,1.34348,1.31842,1.33954
15/12/2010 0:00,1.33954,1.34997,1.33561,1.33585
16/12/2010 0:00,1.33585,1.3379,1.32099,1.32246
17/12/2010 0:00,1.32246,1.32671,1.31829,1.32431
20/12/2010 0:00,1.32431,1.33607,1.31346,1.31631
21/12/2010 0:00,1.31631,1.31844,1.30961,1.3119
22/12/2010 0:00,1.3119,1.3203,1.30748,1.30941
23/12/2010 0:00,1.30941,1.3183,1.308,1.3116
24/12/2010 0:00,1.3116,1.31527,1.30569,1.3124
27/12/2010 0:00,1.3124,1.31495,1.30743,1.30812
28/12/2010 0:00,1.30812,1.31921,1.30812,1.31911
29/12/2010 0:00,1.31911,1.32759,1.30852,1.30875
30/12/2010 0:00,1.30875,1.32403,1.30857,1.3223
31/12/2010 0:00,1.3223,1.33162,1.32209,1.33022
3/01/2011 0:00,1.33022,1.3426,1.32902,1.33594
4/01/2011 0:00,1.33594,1.33966,1.32517,1.33615
5/01/2011 0:00,1.33615,1.34341,1.32928,1.33265
6/01/2011 0:00,1.33265,1.33265,1.31269,1.31626
7/01/2011 0:00,1.31626,1.31718,1.2969,1.29876
10/01/2011 0:00,1.29876,1.30225,1.28774,1.2897
11/01/2011 0:00,1.2897,1.29678,1.28749,1.29619
12/01/2011 0:00,1.29619,1.29941,1.29059,1.29862
13/01/2011 0:00,1.29862,1.31459,1.29627,1.3128
14/01/2011 0:00,1.3128,1.33843,1.30903,1.33517
17/01/2011 0:00,1.33517,1.3458,1.33157,1.33772
18/01/2011 0:00,1.33772,1.33772,1.32452,1.32836
19/01/2011 0:00,1.32836,1.34675,1.32548,1.33801
20/01/2011 0:00,1.33801,1.35397,1.33796,1.34553
21/01/2011 0:00,1.34553,1.35243,1.33973,1.3465
24/01/2011 0:00,1.3465,1.36449,1.34503,1.36196
25/01/2011 0:00,1.36196,1.3687,1.35418,1.36467
26/01/2011 0:00,1.36467,1.37053,1.3574,1.36884
27/01/2011 0:00,1.36884,1.37228,1.36421,1.37103
28/01/2011 0:00,1.37103,1.37596,1.36406,1.37246
31/01/2011 0:00,1.37246,1.37477,1.35729,1.35757
1/02/2011 0:00,1.35757,1.37409,1.35717,1.37167
2/02/2011 0:00,1.37167,1.38443,1.3702,1.38253
3/02/2011 0:00,1.38253,1.38631,1.37686,1.38166
4/02/2011 0:00,1.38166,1.38269,1.36106,1.36286
7/02/2011 0:00,1.36286,1.36815,1.35449,1.35771
8/02/2011 0:00,1.35771,1.36278,1.35096,1.35933
9/02/2011 0:00,1.35933,1.36898,1.35738,1.36243
10/02/2011 0:00,1.36243,1.37457,1.36125,1.37185
11/02/2011 0:00,1.37185,1.37295,1.35787,1.36053
14/02/2011 0:00,1.36053,1.36223,1.34986,1.35139
15/02/2011 0:00,1.35139,1.35598,1.34299,1.34836
16/02/2011 0:00,1.34836,1.3552,1.34627,1.34956
17/02/2011 0:00,1.34956,1.359,1.34638,1.35777
18/02/2011 0:00,1.35777,1.36287,1.3538,1.36226
21/02/2011 0:00,1.36226,1.37176,1.35469,1.37102
22/02/2011 0:00,1.37102,1.37118,1.36486,1.3682
23/02/2011 0:00,1.3682,1.37048,1.35261,1.36743
24/02/2011 0:00,1.36743,1.37879,1.36743,1.37581
25/02/2011 0:00,1.37581,1.38252,1.37059,1.38237
28/02/2011 0:00,1.38237,1.38395,1.3725,1.37359
1/03/2011 0:00,1.37359,1.3857,1.37127,1.3827
2/03/2011 0:00,1.3827,1.38555,1.37638,1.37698
3/03/2011 0:00,1.37698,1.38915,1.37448,1.38654
4/03/2011 0:00,1.38654,1.39774,1.38338,1.39599
7/03/2011 0:00,1.39599,1.4009,1.3942,1.3989
8/03/2011 0:00,1.3989,1.40373,1.39571,1.39656
9/03/2011 0:00,1.39656,1.399,1.38634,1.38949
10/03/2011 0:00,1.38949,1.3943,1.38571,1.39051
11/03/2011 0:00,1.39051,1.39259,1.37767,1.38051
14/03/2011 0:00,1.38051,1.39814,1.37536,1.39361
15/03/2011 0:00,1.39361,1.40044,1.39062,1.39915
16/03/2011 0:00,1.39915,1.40143,1.38569,1.39878
17/03/2011 0:00,1.39878,1.40025,1.38678,1.389
18/03/2011 0:00,1.389,1.40538,1.38787,1.40307
21/03/2011 0:00,1.40307,1.41986,1.39822,1.41704
22/03/2011 0:00,1.41704,1.42416,1.41403,1.42173
23/03/2011 0:00,1.42173,1.42497,1.41639,1.41733
24/03/2011 0:00,1.41733,1.4216,1.40783,1.411
25/03/2011 0:00,1.411,1.42223,1.40551,1.41714
28/03/2011 0:00,1.41714,1.41953,1.40223,1.40303
29/03/2011 0:00,1.40303,1.41168,1.40279,1.40746
30/03/2011 0:00,1.40746,1.41501,1.40485,1.41183
31/03/2011 0:00,1.41183,1.41487,1.40535,1.41252
1/04/2011 0:00,1.41252,1.42343,1.41174,1.41588
4/04/2011 0:00,1.41588,1.42471,1.40632,1.42371
5/04/2011 0:00,1.42371,1.42697,1.4194,1.42106
6/04/2011 0:00,1.42106,1.42471,1.41529,1.42327
7/04/2011 0:00,1.42327,1.43503,1.42296,1.4326
8/04/2011 0:00,1.4326,1.4328,1.42438,1.4301
11/04/2011 0:00,1.4301,1.44904,1.42927,1.44807
12/04/2011 0:00,1.44807,1.44846,1.44222,1.44276
13/04/2011 0:00,1.44276,1.45207,1.43788,1.44816
14/04/2011 0:00,1.44816,1.45221,1.44151,1.44591
15/04/2011 0:00,1.44591,1.45159,1.43667,1.45023
18/04/2011 0:00,1.45023,1.45027,1.43919,1.43999
19/04/2011 0:00,1.43999,1.44066,1.41586,1.42402
20/04/2011 0:00,1.42402,1.43745,1.42066,1.43658
21/04/2011 0:00,1.43658,1.45491,1.43558,1.45178
22/04/2011 0:00,1.45178,1.46498,1.45167,1.45597
25/04/2011 0:00,1.45597,1.46054,1.45354,1.46054
26/04/2011 0:00,1.46054,1.46288,1.4527,1.45466
27/04/2011 0:00,1.45466,1.47161,1.44952,1.4708
28/04/2011 0:00,1.4708,1.47974,1.4634,1.47901
29/04/2011 0:00,1.47901,1.4883,1.47739,1.48494
2/05/2011 0:00,1.48494,1.48796,1.47823,1.48135
3/05/2011 0:00,1.48135,1.49034,1.47644,1.48022
4/05/2011 0:00,1.48022,1.48916,1.47559,1.48383
5/05/2011 0:00,1.48383,1.49462,1.47764,1.48323
6/05/2011 0:00,1.48323,1.49006,1.45114,1.45516
9/05/2011 0:00,1.45516,1.45889,1.43169,1.43884
10/05/2011 0:00,1.43884,1.44434,1.42556,1.43672
11/05/2011 0:00,1.43672,1.44201,1.42712,1.44015
12/05/2011 0:00,1.44015,1.44249,1.4174,1.42089
13/05/2011 0:00,1.42089,1.42778,1.41248,1.42298
16/05/2011 0:00,1.42298,1.43408,1.40646,1.40683
17/05/2011 0:00,1.40683,1.42459,1.405,1.41476
18/05/2011 0:00,1.41476,1.42777,1.41216,1.42642
19/05/2011 0:00,1.42642,1.42883,1.41962,1.42622
20/05/2011 0:00,1.42622,1.43385,1.42079,1.43243
23/05/2011 0:00,1.43243,1.43467,1.4097,1.41153
24/05/2011 0:00,1.41153,1.41369,1.39705,1.40175
25/05/2011 0:00,1.40175,1.41346,1.40161,1.40901
26/05/2011 0:00,1.40901,1.41195,1.40149,1.40761
27/05/2011 0:00,1.40761,1.42078,1.40691,1.41441
30/05/2011 0:00,1.41441,1.43276,1.4131,1.42845
31/05/2011 0:00,1.42845,1.43545,1.42583,1.43372
1/06/2011 0:00,1.43372,1.44385,1.43261,1.44238
2/06/2011 0:00,1.44238,1.446,1.43091,1.43456
3/06/2011 0:00,1.43456,1.45152,1.4327,1.44848
6/06/2011 0:00,1.44848,1.46592,1.44524,1.46432
7/06/2011 0:00,1.46432,1.46594,1.45589,1.45921
8/06/2011 0:00,1.45921,1.46975,1.45652,1.46846
9/06/2011 0:00,1.46846,1.46908,1.45661,1.45949
10/06/2011 0:00,1.45949,1.46573,1.44789,1.4541
13/06/2011 0:00,1.4541,1.45523,1.4323,1.4349
14/06/2011 0:00,1.4349,1.44318,1.43234,1.44169
15/06/2011 0:00,1.44169,1.44987,1.43798,1.44363
16/06/2011 0:00,1.44363,1.444,1.41577,1.41895
17/06/2011 0:00,1.41895,1.42229,1.40747,1.41999
20/06/2011 0:00,1.41999,1.43407,1.41289,1.42627
21/06/2011 0:00,1.42627,1.43854,1.41926,1.43573
22/06/2011 0:00,1.43573,1.44382,1.43064,1.43793
23/06/2011 0:00,1.43793,1.44433,1.43109,1.43289
24/06/2011 0:00,1.43289,1.43346,1.41279,1.42647
27/06/2011 0:00,1.42647,1.43077,1.41432,1.41529
28/06/2011 0:00,1.41529,1.43296,1.41042,1.43109
29/06/2011 0:00,1.43109,1.43983,1.42387,1.43552
30/06/2011 0:00,1.43552,1.44856,1.43298,1.44618
1/07/2011 0:00,1.44618,1.45391,1.44492,1.44806
4/07/2011 0:00,1.44806,1.45793,1.4438,1.45652
5/07/2011 0:00,1.45652,1.45694,1.44969,1.4541
6/07/2011 0:00,1.4541,1.4541,1.43978,1.4436
7/07/2011 0:00,1.4436,1.44679,1.42875,1.43392
8/07/2011 0:00,1.43392,1.43757,1.42223,1.43604
11/07/2011 0:00,1.43604,1.43697,1.41992,1.42245
12/07/2011 0:00,1.42245,1.42294,1.39877,1.40403
13/07/2011 0:00,1.40403,1.40552,1.38387,1.3997
14/07/2011 0:00,1.3997,1.42836,1.39636,1.42653
15/07/2011 0:00,1.42653,1.42668,1.41169,1.41593
18/07/2011 0:00,1.41593,1.41937,1.40936,1.4123
19/07/2011 0:00,1.4123,1.41377,1.40156,1.41204
20/07/2011 0:00,1.41204,1.42184,1.40697,1.41742
21/07/2011 0:00,1.41742,1.42757,1.41348,1.42609
22/07/2011 0:00,1.42609,1.44402,1.41403,1.44056
25/07/2011 0:00,1.44056,1.44388,1.43253,1.43672
26/07/2011 0:00,1.43672,1.44077,1.43262,1.43736
27/07/2011 0:00,1.43736,1.45268,1.43589,1.45078
28/07/2011 0:00,1.45078,1.45374,1.43402,1.43646
29/07/2011 0:00,1.43646,1.44017,1.42548,1.43301
1/08/2011 0:00,1.43301,1.44149,1.4231,1.43487
2/08/2011 0:00,1.43487,1.44552,1.41861,1.427
3/08/2011 0:00,1.427,1.42842,1.41525,1.41886
4/08/2011 0:00,1.41886,1.43737,1.41443,1.43454
5/08/2011 0:00,1.43454,1.43695,1.40568,1.40836
8/08/2011 0:00,1.40836,1.4434,1.40733,1.42977
9/08/2011 0:00,1.42977,1.44035,1.41309,1.41797
10/08/2011 0:00,1.41797,1.43993,1.41541,1.43498
11/08/2011 0:00,1.43498,1.44027,1.41244,1.41481
12/08/2011 0:00,1.41481,1.42955,1.41049,1.42116
15/08/2011 0:00,1.42116,1.42929,1.41512,1.42874
16/08/2011 0:00,1.42874,1.44785,1.42644,1.44366
17/08/2011 0:00,1.44366,1.44737,1.43559,1.43808
18/08/2011 0:00,1.43808,1.45188,1.43258,1.44283
19/08/2011 0:00,1.44283,1.44534,1.42728,1.43008
22/08/2011 0:00,1.43008,1.44537,1.42602,1.43679
23/08/2011 0:00,1.43679,1.44357,1.43487,1.43614
24/08/2011 0:00,1.43614,1.45012,1.43589,1.44434
25/08/2011 0:00,1.44434,1.44829,1.43822,1.44082
26/08/2011 0:00,1.44082,1.44759,1.43292,1.43934
29/08/2011 0:00,1.43934,1.45054,1.43302,1.44826
30/08/2011 0:00,1.44826,1.45508,1.44673,1.4517
31/08/2011 0:00,1.4517,1.45348,1.43861,1.44432
1/09/2011 0:00,1.44432,1.44705,1.43601,1.43664
2/09/2011 0:00,1.43664,1.4379,1.42279,1.42692
5/09/2011 0:00,1.42692,1.42895,1.41379,1.41556
6/09/2011 0:00,1.41556,1.41748,1.40603,1.4074
7/09/2011 0:00,1.4074,1.4289,1.39733,1.4015
8/09/2011 0:00,1.4015,1.4151,1.40122,1.40773
9/09/2011 0:00,1.40773,1.40906,1.38741,1.39102
12/09/2011 0:00,1.39102,1.3938,1.35562,1.36044
13/09/2011 0:00,1.36044,1.3696,1.34959,1.36425
14/09/2011 0:00,1.36425,1.37405,1.35593,1.36796
15/09/2011 0:00,1.36796,1.37849,1.35922,1.37458
16/09/2011 0:00,1.37458,1.39384,1.3705,1.38764
19/09/2011 0:00,1.38764,1.38795,1.36652,1.36943
20/09/2011 0:00,1.36943,1.37225,1.35878,1.36278
21/09/2011 0:00,1.36278,1.37463,1.35947,1.37031
22/09/2011 0:00,1.37031,1.38016,1.35589,1.35854
23/09/2011 0:00,1.35854,1.35873,1.33859,1.35154
26/09/2011 0:00,1.35154,1.35687,1.342,1.35185
27/09/2011 0:00,1.35185,1.35491,1.33637,1.34946
28/09/2011 0:00,1.34946,1.36697,1.34808,1.35795
29/09/2011 0:00,1.35795,1.36914,1.35212,1.35259
30/09/2011 0:00,1.35259,1.36809,1.35214,1.35964
3/10/2011 0:00,1.35964,1.36027,1.33345,1.33662
4/10/2011 0:00,1.33662,1.33826,1.31652,1.31947
5/10/2011 0:00,1.31947,1.33709,1.31467,1.33177
6/10/2011 0:00,1.33177,1.33853,1.32618,1.33423
7/10/2011 0:00,1.33423,1.34523,1.32432,1.34238
10/10/2011 0:00,1.34238,1.35259,1.33626,1.33959
11/10/2011 0:00,1.33959,1.36999,1.33959,1.36304
12/10/2011 0:00,1.36304,1.36854,1.35668,1.36304
13/10/2011 0:00,1.36304,1.38347,1.35842,1.37797
14/10/2011 0:00,1.37797,1.38276,1.36866,1.3759
17/10/2011 0:00,1.3759,1.38954,1.37248,1.38667
18/10/2011 0:00,1.38667,1.39157,1.3726,1.37537
19/10/2011 0:00,1.37537,1.38188,1.36541,1.37372
20/10/2011 0:00,1.37372,1.38705,1.37267,1.37679
21/10/2011 0:00,1.37679,1.38444,1.36575,1.37949
24/10/2011 0:00,1.37949,1.39031,1.37053,1.38483
25/10/2011 0:00,1.38483,1.39578,1.38234,1.39245
26/10/2011 0:00,1.39245,1.39623,1.38504,1.39013
27/10/2011 0:00,1.39013,1.39768,1.37996,1.38916
28/10/2011 0:00,1.38916,1.42487,1.38891,1.41992
31/10/2011 0:00,1.41992,1.42,1.41351,1.41403
1/11/2011 0:00,1.41403,1.41729,1.38297,1.38613
2/11/2011 0:00,1.38613,1.38724,1.36098,1.36583
3/11/2011 0:00,1.36583,1.38302,1.3658,1.36863
4/11/2011 0:00,1.36863,1.38568,1.36582,1.38258
7/11/2011 0:00,1.38258,1.38744,1.37122,1.37918
8/11/2011 0:00,1.37918,1.38146,1.36827,1.37591
9/11/2011 0:00,1.37591,1.38484,1.37256,1.38261
10/11/2011 0:00,1.38261,1.38606,1.3524,1.35279
11/11/2011 0:00,1.35279,1.36541,1.34851,1.36148
14/11/2011 0:00,1.36148,1.38167,1.35797,1.37838
15/11/2011 0:00,1.37838,1.3785,1.35927,1.36287
16/11/2011 0:00,1.36287,1.36421,1.34977,1.3511
17/11/2011 0:00,1.3511,1.35585,1.34229,1.34422
18/11/2011 0:00,1.34422,1.35414,1.34244,1.34544
21/11/2011 0:00,1.34544,1.36156,1.34484,1.35348
22/11/2011 0:00,1.35348,1.35421,1.34317,1.34865
23/11/2011 0:00,1.34865,1.35702,1.34706,1.35153
24/11/2011 0:00,1.35153,1.35326,1.33216,1.33453
25/11/2011 0:00,1.33453,1.34131,1.33174,1.33323
28/11/2011 0:00,1.33323,1.33346,1.32138,1.33122
29/11/2011 0:00,1.33122,1.34001,1.32742,1.33078
30/11/2011 0:00,1.33078,1.34439,1.32874,1.33253
1/12/2011 0:00,1.33253,1.35346,1.32609,1.34428
2/12/2011 0:00,1.34428,1.35226,1.34187,1.34677
5/12/2011 0:00,1.34677,1.35522,1.33644,1.34191
6/12/2011 0:00,1.34191,1.34878,1.33763,1.33837
7/12/2011 0:00,1.33837,1.34293,1.33343,1.34105
8/12/2011 0:00,1.34105,1.34547,1.33522,1.33994
9/12/2011 0:00,1.33994,1.34611,1.32905,1.3347
12/12/2011 0:00,1.3347,1.34355,1.32829,1.33705
13/12/2011 0:00,1.33705,1.33787,1.31625,1.31676
14/12/2011 0:00,1.31676,1.32382,1.30104,1.30245
15/12/2011 0:00,1.30245,1.30656,1.29465,1.29895
16/12/2011 0:00,1.29895,1.3051,1.29587,1.30304
19/12/2011 0:00,1.30304,1.30855,1.29964,1.30366
20/12/2011 0:00,1.30366,1.30446,1.29844,1.30087
21/12/2011 0:00,1.30087,1.31329,1.29966,1.30883
22/12/2011 0:00,1.30883,1.32006,1.30265,1.30379
23/12/2011 0:00,1.30379,1.31203,1.3018,1.30566
26/12/2011 0:00,1.30566,1.30975,1.30272,1.30448
27/12/2011 0:00,1.30448,1.30851,1.30432,1.30569
28/12/2011 0:00,1.30569,1.30848,1.30448,1.30694
29/12/2011 0:00,1.30694,1.30816,1.29135,1.29279
30/12/2011 0:00,1.29279,1.29662,1.28595,1.29526
